"","data","nome_aeroporto","tipo_transporte","tipo_voo","pousos_no_mes","decolagens_no_mes","pou_dec_no_mes","embarcado_no_mes","desembarcado_no_mes","emb_desemb_no_mes","carregada_no_mes","descarregada_no_mes","car_descar_no_mes","transito_no_mes"
"3443",2013-05-01,"sbpb","transporte não regular","voo doméstico",66,65,131,135,147,282,0,0,0,0
"3444",2013-05-01,"sbpb","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3445",2013-05-01,"sbpj","transporte regular","voo doméstico",375,376,751,25624,25211,50835,0,0,0,0
"3446",2013-05-01,"sbpj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3447",2013-05-01,"sbpj","transporte não regular","voo doméstico",486,500,986,1762,1372,3134,26890,31083,57973,0
"3448",2013-05-01,"sbpj","transporte não regular","voo internacional",0,1,1,0,0,0,0,0,0,0
"3449",2013-05-01,"sbpk","transporte regular","voo doméstico",70,70,140,1188,1123,2311,0,0,0,0
"3450",2013-05-01,"sbpk","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3451",2013-05-01,"sbpk","transporte não regular","voo doméstico",51,47,98,162,160,322,0,0,0,0
"3452",2013-05-01,"sbpk","transporte não regular","voo internacional",3,6,9,14,17,31,0,0,0,0
"3453",2013-05-01,"sbpl","transporte regular","voo doméstico",227,228,455,20995,20750,41745,0,0,0,0
"3454",2013-05-01,"sbpl","transporte regular","voo internacional",5,5,10,0,0,0,0,0,0,0
"3455",2013-05-01,"sbpl","transporte não regular","voo doméstico",78,78,156,97,85,182,0,0,0,0
"3456",2013-05-01,"sbpl","transporte não regular","voo internacional",1,1,2,0,9,9,0,0,0,0
"3457",2013-05-01,"sbpp","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"3458",2013-05-01,"sbpp","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3459",2013-05-01,"sbpp","transporte não regular","voo doméstico",100,96,196,135,144,279,0,0,0,0
"3460",2013-05-01,"sbpp","transporte não regular","voo internacional",6,9,15,10,6,16,0,0,0,0
"3461",2013-05-01,"sbpr","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"3462",2013-05-01,"sbpr","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3463",2013-05-01,"sbpr","transporte não regular","voo doméstico",1548,1546,3094,1432,1582,3014,0,0,0,0
"3464",2013-05-01,"sbpr","transporte não regular","voo internacional",3,1,4,0,0,0,0,0,0,0
"3465",2013-05-01,"sbpv","transporte regular","voo doméstico",477,478,955,38747,36907,75654,49170,188897,238067,0
"3466",2013-05-01,"sbpv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3467",2013-05-01,"sbpv","transporte não regular","voo doméstico",268,265,533,0,0,0,0,0,0,0
"3468",2013-05-01,"sbpv","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3469",2013-05-01,"sbrb","transporte regular","voo doméstico",156,156,312,15661,14686,30347,0,0,0,0
"3470",2013-05-01,"sbrb","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3471",2013-05-01,"sbrb","transporte não regular","voo doméstico",253,255,508,747,504,1251,0,0,0,0
"3472",2013-05-01,"sbrb","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3473",2013-05-01,"sbrj","transporte regular","voo doméstico",4128,4158,8286,372485,367800,740285,0,0,0,0
"3474",2013-05-01,"sbrj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3475",2013-05-01,"sbrj","transporte não regular","voo doméstico",1251,1225,2476,4187,3593,7780,0,0,0,0
"3476",2013-05-01,"sbrj","transporte não regular","voo internacional",7,7,14,0,0,0,0,0,0,0
"3477",2013-05-01,"sbsj","transporte regular","voo doméstico",144,146,290,6969,6445,13414,0,0,0,0
"3478",2013-05-01,"sbsj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3479",2013-05-01,"sbsj","transporte não regular","voo doméstico",622,601,1223,1978,1958,3936,0,0,0,0
"3480",2013-05-01,"sbsj","transporte não regular","voo internacional",6,18,24,38,12,50,0,0,0,0
"3481",2013-05-01,"sbsl","transporte regular","voo doméstico",672,670,1342,69800,71215,141015,0,0,0,0
"3482",2013-05-01,"sbsl","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3483",2013-05-01,"sbsl","transporte não regular","voo doméstico",393,400,793,1071,737,1808,88903,199854,288757,0
"3484",2013-05-01,"sbsl","transporte não regular","voo internacional",0,1,1,3,5,8,0,0,0,0
"3485",2013-05-01,"sbsn","transporte regular","voo doméstico",371,371,742,21259,18770,40029,0,0,0,0
"3486",2013-05-01,"sbsn","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3487",2013-05-01,"sbsn","transporte não regular","voo doméstico",338,337,675,861,583,1444,0,0,0,0
"3488",2013-05-01,"sbsn","transporte não regular","voo internacional",2,2,4,0,0,0,0,0,0,0
"3489",2013-05-01,"sbsp","transporte regular","voo doméstico",6485,6576,13061,694522,669116,1363638,0,0,0,0
"3490",2013-05-01,"sbsp","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3491",2013-05-01,"sbsp","transporte não regular","voo doméstico",2291,2227,4518,8977,8952,17929,0,0,0,0
"3492",2013-05-01,"sbsp","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3493",2013-05-01,"sbte","transporte regular","voo doméstico",447,448,895,44022,44809,88831,22542,85243,107785,266276
"3494",2013-05-01,"sbte","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3495",2013-05-01,"sbte","transporte não regular","voo doméstico",245,248,493,1174,1183,2357,0,0,0,0
"3496",2013-05-01,"sbte","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3497",2013-05-01,"sbtf","transporte regular","voo doméstico",74,74,148,2108,2201,4309,0,0,0,0
"3498",2013-05-01,"sbtf","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3499",2013-05-01,"sbtf","transporte não regular","voo doméstico",264,264,528,899,843,1742,2515,4861,7376,20054
"3500",2013-05-01,"sbtf","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3501",2013-05-01,"sbtt","transporte regular","voo doméstico",60,60,120,2029,2171,4200,0,0,0,0
"3502",2013-05-01,"sbtt","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3503",2013-05-01,"sbtt","transporte não regular","voo doméstico",54,54,108,230,230,460,2568,4486,7054,1111
"3504",2013-05-01,"sbtt","transporte não regular","voo internacional",1,0,1,0,3,3,0,0,0,0
"3505",2013-05-01,"sbuf","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"3506",2013-05-01,"sbuf","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3507",2013-05-01,"sbuf","transporte não regular","voo doméstico",47,45,92,121,112,233,0,0,0,0
"3508",2013-05-01,"sbuf","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3509",2013-05-01,"sbug","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"3510",2013-05-01,"sbug","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3511",2013-05-01,"sbug","transporte não regular","voo doméstico",9,10,19,20,23,43,0,0,0,0
"3512",2013-05-01,"sbug","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3513",2013-05-01,"sbul","transporte regular","voo doméstico",565,564,1129,47031,47492,94523,0,0,0,0
"3514",2013-05-01,"sbul","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3515",2013-05-01,"sbul","transporte não regular","voo doméstico",778,778,1556,1715,1666,3381,0,0,0,0
"3516",2013-05-01,"sbul","transporte não regular","voo internacional",3,3,6,23,11,34,0,0,0,0
"3517",2013-05-01,"sbur","transporte regular","voo doméstico",125,125,250,5990,5815,11805,0,0,0,0
"3518",2013-05-01,"sbur","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3519",2013-05-01,"sbur","transporte não regular","voo doméstico",388,385,773,1480,1665,3145,0,0,0,0
"3520",2013-05-01,"sbur","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3521",2013-03-01,"sbbe","transporte regular","voo doméstico",1629,1621,3250,123149,119148,242297,0,10217,10217,0
"3522",2013-03-01,"sbbe","transporte regular","voo internacional",15,15,30,1814,1539,3353,0,2,2,0
"3523",2013-03-01,"sbbe","transporte não regular","voo doméstico",548,547,1095,3302,2945,6247,100644,361230,461874,0
"3524",2013-03-01,"sbbe","transporte não regular","voo internacional",17,18,35,266,229,495,0,0,0,0
"3525",2013-03-01,"sbbg","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"3526",2013-03-01,"sbbg","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3527",2013-03-01,"sbbg","transporte não regular","voo doméstico",21,21,42,88,103,191,0,0,0,0
"3528",2013-03-01,"sbbg","transporte não regular","voo internacional",1,1,2,6,5,11,0,0,0,0
"3529",2013-03-01,"sbbh","transporte regular","voo doméstico",743,749,1492,32427,34066,66493,0,0,0,0
"3530",2013-03-01,"sbbh","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3531",2013-03-01,"sbbh","transporte não regular","voo doméstico",2007,1998,4005,8962,9161,18123,0,0,0,0
"3532",2013-03-01,"sbbh","transporte não regular","voo internacional",4,3,7,16,21,37,0,0,0,0
"3533",2013-03-01,"sbbi","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"3534",2013-03-01,"sbbi","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3535",2013-03-01,"sbbi","transporte não regular","voo doméstico",867,843,1710,1445,1753,3198,0,0,0,0
"3536",2013-03-01,"sbbi","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"3537",2013-03-01,"sbbv","transporte regular","voo doméstico",90,90,180,12139,11986,24125,0,0,0,0
"3538",2013-03-01,"sbbv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3539",2013-03-01,"sbbv","transporte não regular","voo doméstico",128,128,256,224,73,297,0,0,0,0
"3540",2013-03-01,"sbbv","transporte não regular","voo internacional",34,30,64,2,8,10,0,0,0,0
"3541",2013-03-01,"sbcg","transporte regular","voo doméstico",764,759,1523,64436,63334,127770,18260,42924,61184,0
"3542",2013-03-01,"sbcg","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3543",2013-03-01,"sbcg","transporte não regular","voo doméstico",344,338,682,174,219,393,28393,66410,94803,0
"3544",2013-03-01,"sbcg","transporte não regular","voo internacional",20,20,40,0,0,0,0,0,0,0
"3545",2013-03-01,"sbcj","transporte regular","voo doméstico",121,122,243,3523,2852,6375,0,0,0,0
"3546",2013-03-01,"sbcj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3547",2013-03-01,"sbcj","transporte não regular","voo doméstico",108,107,215,1684,1687,3371,0,0,0,0
"3548",2013-03-01,"sbcj","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"3549",2013-03-01,"sbcr","transporte regular","voo doméstico",28,28,56,1143,1241,2384,0,0,0,0
"3550",2013-03-01,"sbcr","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3551",2013-03-01,"sbcr","transporte não regular","voo doméstico",52,52,104,133,119,252,0,0,0,0
"3552",2013-03-01,"sbcr","transporte não regular","voo internacional",5,5,10,11,9,20,0,0,0,0
"3553",2013-03-01,"sbct","transporte regular","voo doméstico",3035,3012,6047,262995,247104,510099,233775,76136,309911,382377
"3554",2013-03-01,"sbct","transporte regular","voo internacional",99,100,199,2343,2204,4547,0,0,0,0
"3555",2013-03-01,"sbct","transporte não regular","voo doméstico",558,579,1137,13892,12543,26435,0,0,0,0
"3556",2013-03-01,"sbct","transporte não regular","voo internacional",21,24,45,23,58,81,0,0,0,0
"3557",2013-03-01,"sbcz","transporte regular","voo doméstico",31,31,62,2474,2281,4755,0,0,0,0
"3558",2013-03-01,"sbcz","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3559",2013-03-01,"sbcz","transporte não regular","voo doméstico",183,182,365,676,621,1297,0,0,0,0
"3560",2013-03-01,"sbcz","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"3561",2013-03-01,"sbeg","transporte regular","voo doméstico",1235,1242,2477,104775,100054,204829,0,0,0,0
"3562",2013-03-01,"sbeg","transporte regular","voo internacional",123,122,245,8991,7990,16981,0,0,0,0
"3563",2013-03-01,"sbeg","transporte não regular","voo doméstico",690,679,1369,5839,6075,11914,0,0,0,0
"3564",2013-03-01,"sbeg","transporte não regular","voo internacional",154,154,308,1315,1453,2768,0,0,0,0
"3565",2013-03-01,"sbfi","transporte regular","voo doméstico",592,594,1186,69451,68948,138399,0,0,0,0
"3566",2013-03-01,"sbfi","transporte regular","voo internacional",18,18,36,2507,2420,4927,0,0,0,0
"3567",2013-03-01,"sbfi","transporte não regular","voo doméstico",118,124,242,479,811,1290,0,0,0,0
"3568",2013-03-01,"sbfi","transporte não regular","voo internacional",37,32,69,375,372,747,0,0,0,0
"3569",2013-03-01,"sbgo","transporte regular","voo doméstico",1204,1211,2415,103137,101252,204389,22002,138868,160870,31513
"3570",2013-03-01,"sbgo","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3571",2013-03-01,"sbgo","transporte não regular","voo doméstico",1110,1125,2235,5806,5813,11619,0,0,0,0
"3572",2013-03-01,"sbgo","transporte não regular","voo internacional",6,4,10,20,30,50,0,0,0,0
"3573",2013-03-01,"sbht","transporte regular","voo doméstico",211,210,421,7191,7909,15100,0,0,0,0
"3574",2013-03-01,"sbht","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3575",2013-03-01,"sbht","transporte não regular","voo doméstico",202,206,408,474,346,820,11643,25086,36729,11650
"3576",2013-03-01,"sbht","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3577",2013-03-01,"sbiz","transporte regular","voo doméstico",176,175,351,11929,11401,23330,0,0,0,0
"3578",2013-03-01,"sbiz","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3579",2013-03-01,"sbiz","transporte não regular","voo doméstico",176,175,351,1093,1192,2285,0,0,0,0
"3580",2013-03-01,"sbiz","transporte não regular","voo internacional",0,1,1,0,0,0,0,0,0,0
"3581",2013-03-01,"sbjc","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"3582",2013-03-01,"sbjc","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3583",2013-03-01,"sbjc","transporte não regular","voo doméstico",543,544,1087,1339,1280,2619,0,0,0,0
"3584",2013-03-01,"sbjc","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"3585",2013-03-01,"sbjr","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"3586",2013-03-01,"sbjr","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3587",2013-03-01,"sbjr","transporte não regular","voo doméstico",3161,3155,6316,8307,3687,11994,0,0,0,0
"3588",2013-03-01,"sbjr","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3589",2013-03-01,"sbjv","transporte regular","voo doméstico",179,181,360,12291,12310,24601,0,0,0,0
"3590",2013-03-01,"sbjv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3591",2013-03-01,"sbjv","transporte não regular","voo doméstico",136,136,272,48,125,173,0,0,0,0
"3592",2013-03-01,"sbjv","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3593",2013-03-01,"sblo","transporte regular","voo doméstico",521,522,1043,40114,40983,81097,0,0,0,0
"3594",2013-03-01,"sblo","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3595",2013-03-01,"sblo","transporte não regular","voo doméstico",809,804,1613,1774,2118,3892,0,0,0,0
"3596",2013-03-01,"sblo","transporte não regular","voo internacional",4,1,5,0,0,0,0,0,0,0
"3597",2013-03-01,"sbma","transporte regular","voo doméstico",436,433,869,16945,15659,32604,0,0,0,0
"3598",2013-03-01,"sbma","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3599",2013-03-01,"sbma","transporte não regular","voo doméstico",238,241,479,1280,1239,2519,0,0,0,0
"3600",2013-03-01,"sbma","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"3601",2013-03-01,"sbmk","transporte regular","voo doméstico",210,210,420,12656,12365,25021,0,0,0,0
"3602",2013-03-01,"sbmk","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3603",2013-03-01,"sbmk","transporte não regular","voo doméstico",214,214,428,147,145,292,0,0,0,0
"3604",2013-03-01,"sbmk","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3605",2013-03-01,"sbmq","transporte regular","voo doméstico",320,323,643,24504,22330,46834,20650,28415,49065,0
"3606",2013-03-01,"sbmq","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3607",2013-03-01,"sbmq","transporte não regular","voo doméstico",241,236,477,343,264,607,0,0,0,0
"3608",2013-03-01,"sbmq","transporte não regular","voo internacional",11,12,23,0,0,0,0,0,0,0
"3609",2013-03-01,"sbmt","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"3610",2013-03-01,"sbmt","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3611",2013-03-01,"sbmt","transporte não regular","voo doméstico",5946,5963,11909,11908,11900,23808,0,0,0,0
"3612",2013-03-01,"sbmt","transporte não regular","voo internacional",5,3,8,0,0,0,0,0,0,0
"3613",2013-03-01,"sbnf","transporte regular","voo doméstico",549,549,1098,46323,46115,92438,0,0,0,0
"3614",2013-03-01,"sbnf","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3615",2013-03-01,"sbnf","transporte não regular","voo doméstico",530,538,1068,1922,2412,4334,0,0,0,0
"3616",2013-03-01,"sbnf","transporte não regular","voo internacional",11,9,20,12,28,40,0,0,0,0
"3617",2013-03-01,"sbpb","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"3618",2013-03-01,"sbpb","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3619",2013-03-01,"sbpb","transporte não regular","voo doméstico",39,39,78,76,79,155,0,0,0,0
"3620",2013-03-01,"sbpb","transporte não regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3621",2013-03-01,"sbpj","transporte regular","voo doméstico",353,345,698,20541,21194,41735,0,0,0,0
"3622",2013-03-01,"sbpj","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3623",2013-03-01,"sbpj","transporte não regular","voo doméstico",425,434,859,1932,1106,3038,27820,36760,64580,0
"3624",2013-03-01,"sbpj","transporte não regular","voo internacional",3,3,6,0,0,0,0,0,0,0
"3625",2013-03-01,"sbpk","transporte regular","voo doméstico",68,69,137,574,521,1095,0,0,0,0
"3626",2013-03-01,"sbpk","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3627",2013-03-01,"sbpk","transporte não regular","voo doméstico",64,62,126,157,180,337,0,0,0,0
"3628",2013-03-01,"sbpk","transporte não regular","voo internacional",1,3,4,8,3,11,0,0,0,0
"3629",2013-03-01,"sbpl","transporte regular","voo doméstico",228,229,457,19040,19401,38441,0,0,0,0
"3630",2013-03-01,"sbpl","transporte regular","voo internacional",4,4,8,0,0,0,0,0,0,0
"3631",2013-03-01,"sbpl","transporte não regular","voo doméstico",77,78,155,61,50,111,0,0,0,0
"3632",2013-03-01,"sbpl","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"3633",2013-03-01,"sbpp","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"3634",2013-03-01,"sbpp","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3635",2013-03-01,"sbpp","transporte não regular","voo doméstico",89,96,185,158,152,310,0,0,0,0
"3636",2013-03-01,"sbpp","transporte não regular","voo internacional",8,4,12,7,13,20,0,0,0,0
"3637",2013-03-01,"sbpr","transporte regular","voo doméstico",0,0,0,0,0,0,0,0,0,0
"3638",2013-03-01,"sbpr","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3639",2013-03-01,"sbpr","transporte não regular","voo doméstico",1394,1396,2790,1479,1372,2851,0,0,0,0
"3640",2013-03-01,"sbpr","transporte não regular","voo internacional",1,1,2,0,0,0,0,0,0,0
"3641",2013-03-01,"sbpv","transporte regular","voo doméstico",393,391,784,26371,25504,51875,61261,253982,315243,0
"3642",2013-03-01,"sbpv","transporte regular","voo internacional",0,0,0,0,0,0,0,0,0,0
"3643",2013-03-01,"sbpv","transporte não regular","voo doméstico",157,157,314,0,0,0,0,0,0,0
"3644",2013-03-01,"sbpv","transporte não regular","voo internacional",2,2,4,0,0,0,0,0,0,0
